"";"id";"userName";"userUrl";"version";"score";"title";"text";"updated";"url";"app";"wordCount";"language";"sentiment"
0;7651764768;"DrRobK";"https://itunes.apple.com/us/reviews/id139771936";100.51;3;"Should give internal temp";"While the Cafe 4 dr French Door refrigerator itself does not give internal temperature on the display and only shows the setpoint, the internal temperature Hass to be available to the electronics in order to run the fans and compressor. This information should be available inside the app. Right now the app only indicates if the temperature is too warm, akin to old fashion “idiot lights“ on automobiles. EDIT 8/3/21 The push notifications if a refrigerator door is open is almost instantaneous on my phone.   Other than that, the app does what it is supposed to do. 

Additionally there should be better instructions on connecting the refrigerator to Wi-Fi, noting that 5 MHz radio should be turned off on routers during the initial handshaking, as well as if there is a mesh network (much more common nowadays) all satellite mesh devices should be powered down except for the main device. This was what was necessary as confirmed by tech-support in order to connect my refrigerator to Wi-Fi.";"2021-08-03T15:12:29-07:00";"https://itunes.apple.com/us/review?id=992883749&type=Purple%20Software";"992883749";167;"en";"POSITIVE"
1;7885670176;"Valerie_13730";"https://itunes.apple.com/us/reviews/id241946310";101.2;1;"Not functioning for GE washer dryer";"The app was awesome until the new iOS came out, now it doesn’t function properly. I was able to open the app and see thrasher and dryer active state and history, and that it was sending notifications, however the notifications do not come through. After verifying my phone settings and app setting did not change with any of the updates, I force updated my app.  When that didn’t work, I tried deleting and reinstalling my washer and dryer.  Still no cycle notifications.  Then I deleted the app and reinstalled it, and I cannot log back in, it says the password is incorrect.  So I attempted to reset the password via the forgotten password link, and that seemed successful, but when I try to log back in I get a message that says “invalid credentials”.  
The Wi-Fi cycle notifications may seem like a minor thing, but for me, a forgetful person with a lot going on, they are a lifesaver.  Yesterday I completely forgot a load of towels in the washer, and had to rewash them today because they sat overnight and half the morning and already didn’t smell fresh again. It’s a total bummer that this isn’t working and hasn’t been for a little over a week now.  I don’t have an issue with any of my other apps, so I’m pretty sure it’s the app and not my phone.";"2021-10-06T13:43:15-07:00";"https://itunes.apple.com/us/review?id=992883749&type=Purple%20Software";"992883749";230;"en";"POSITIVE"
2;7949461436;"rgunther";"https://itunes.apple.com/us/reviews/id39234763";101.3;2;"Prettier but not much better";"I was glad to see the rebranding of GE’s awkwardly-named GE U+ Connect app to something a little more streamlined. It’s prettier, sure, but I’m not sure it really delivers what I want as a connected appliance owner. First off, SmartHQ and the associated icon tells me nothing as I’m swiping through apps trying to find the one that operates my appliances. Second, the capabilities really haven’t gotten any better for my connected Microwave. I stopped getting notifications over a year ago, and they’ve never started up again. The library of products I can scan to cook in the microwave also seems to have stagnated, and multi-step cooks just don’t work beyond the first heating stage. As I added new washers and dryers, it took me forever to find the option to rename each so I could tell them apart. And this app still only supports one home, so appliances between my primary and vacations homes are all mixed in together. This is GE and Haier. I expect better from a name of this caliber. It suggests that Haier, like so many other connected product manufacturers, just isn’t dedicating the budget and talent to this app that’s necessary to continue to add value beyond just plugging in new product models.";"2021-10-24T08:58:31-07:00";"https://itunes.apple.com/us/review?id=992883749&type=Purple%20Software";"992883749";210;"en";"POSITIVE"
3;6622844504;"K-Lovely";"https://itunes.apple.com/us/reviews/id652052363";100.28;5;"Happy with my W/D💙";"So far I have no complaints for my washer or dryer. They clean and dry extremely well, with plenty of options in each appliance. We opted for the washer without the self dispensing detergent feature because we were concerned about the tubes, etc. becoming clogged with detergent overtime. We saw no indication that this possibility was addressed with a flushing system after each wash and that’s probably needed if they want to have that handy feature without burdening buyers with future repairs but we could’ve overlooked something. All that said, that is literally the only feature I would want to add. Well, they need to continue working on the ventilation system to dry the area around the door seal after each wash. I don’t really see how that’s doing a whole lot? To avoid the possibility of mold, we try to be diligent about letting the door air out at the end of our wash week or wipe it down. Not a super big deal. 
All in all, a solid machine so far, enjoying the WiFi feature that notifies me when loads are ✅.";"2020-11-08T08:04:27-07:00";"https://itunes.apple.com/us/review?id=992883749&type=Purple%20Software";"992883749";184;"en";"POSITIVE"
4;7841148955;"YZ600R";"https://itunes.apple.com/us/reviews/id24095617";101.2;3;"Fixed my issues with the ge app";"I downloaded this app because the ge app became broken and still has not been updated or fix. This app allowed me to once again use the smart features I payed extra for on my ge ac. However I have a few things I don’t like one is the adds I rent so most of the smart devices out there are not worth my investment because I don’t own the property, the app recently now bothers me every time I use it to give it Bluetooth access on my phone yet my ac dos t have so there is no need for that access for me asking one and saying no should be enough not every time, the old ge app I had would show me the estimated usage by both the total day but I could also see by the hour it let me fine tune my settings through out the day as I have to use it a lot in the summer so my dog is comfortable while we are at work I do miss that.";"2021-09-24T12:23:53-07:00";"https://itunes.apple.com/us/review?id=992883749&type=Purple%20Software";"992883749";178;"en";"POSITIVE"
5;6543313023;"Justinphoto";"https://itunes.apple.com/us/reviews/id114257702";100.25;5;"Wow";"We had the choice of other softeners, and having the ability to access information via WiFi seemed like a good idea, with smart home integration. It says how many days of salt are remaining and so forth, and said it would detect leaks. Well that sounds all good and well, and sounded like somewhat of a gimmick. Much to my surprise as doing things around the house, an alert was sent to my phone showing that a medium flow rate was detected and to check appliances and water connections. Turned out to be a toilet in our newly built house that wasn’t completely sealed when refilling. That alone makes us super happy to have Purchased such a great appliance. Additionally we’ve never had a softener and it sure is nice to not have to use as much shampoo or clean glass, etc near as vigorously. 6 days owned, already satisfied.";"2020-10-16T20:51:10-07:00";"https://itunes.apple.com/us/review?id=992883749&type=Purple%20Software";"992883749";150;"en";"POSITIVE"
6;7729843090;"Jedined";"https://itunes.apple.com/us/reviews/id24946465";100.51;3;"Good but can be better";"We have 2 appliances linked to the app, our range and refrigerator. The rang was built in, and if this review was just for that it would be 5 stars. Love the pre heat and timer complete pop up on phone. Based on that (and no easy way to control/know the temperature) we purchased the plug in unit for the refrigerator. For everything it does one would think that if the door was open it would pop up on the app. It does not. Knowing that and being out of ear shot of the fridge would make the purchase a no brainer. At this point I would caution anyone purchasing the wifi enabler not to. The only other function that would be great is since the range and microwave communicate it would be great if those alerts would come through the app. Sadly the dishwasher we bought in the set is a model below compatibility.";"2021-08-24T10:10:05-07:00";"https://itunes.apple.com/us/review?id=992883749&type=Purple%20Software";"992883749";155;"en";"POSITIVE"
7;7682266353;"kwalk14";"https://itunes.apple.com/us/reviews/id27452347";100.51;2;"Pointless app for a Cafe Refrigerator";"The only thing the app does for the fridge is allow you to schedule hot water or notify you if the door is left open. On the fridge and in the app, there is no real-time temperature display even though I know it has precision sensors. I know this because I can “hack” a way to display the current fridge and freezer temps by changing the current fridge and freezer settings. Doing this will display current temperature. It would also be great to be able to see how long it will take the refrigerator to get back down to the current setting after new food has been loaded or the doors were left open for too long. It would also be good to know if that time is longer than ok for food safety reasons.

Oh yeah, and there’s a feedback option in the app that literally doesn’t work. Doesn’t do anything. You type your feedback and then it doesn’t accept the submission";"2021-08-11T16:36:35-07:00";"https://itunes.apple.com/us/review?id=992883749&type=Purple%20Software";"992883749";163;"en";"POSITIVE"
8;8030608839;"Jane Ellen+";"https://itunes.apple.com/us/reviews/id21317875";101.5;3;"Useful and in need of improvement";"We got this app to enable our new Hestan Cue pan to work with our range. We are enjoying the control that it offers, but getting used to it was harder than it needs to be. 
Pros: the precision cooking that this app makes possible, and the recipes and suggestions that it offers.
Cons: instructions for syncing the pan with our range were not clear; it took quite a while and some persistence before we figured out how it was supposed to work.  And the recipes are difficult to follow — not because of ingredients or technique, but because of the way they are written into the app. Having to click through all the successive steps one by one (some of which provide no information at all!) in order to figure out what’s going on is simply ridiculous.";"2021-11-16T08:42:37-07:00";"https://itunes.apple.com/us/review?id=992883749&type=Purple%20Software";"992883749";138;"en";"NEGATIVE"
9;8130029925;"Playfulevil";"https://itunes.apple.com/us/reviews/id176900577";101.9;5;"Update: app works now";"Update: now the app works. They have fixed the password issue. I do love this app. It’s very convenient. 

Previous review: 
I used to be able to use the app for my ge washer. My husband and I both had the app. I didn’t realize that it had updated. He was using his. I kept trying to connect to the washer and kept getting to the last step. When I try to enter my WiFi password, the app will bounce and not allow me to enter it. I uninstalled and reinstalled thinking it would work. No go. Same issue. I asked my husband to disconnect. Still no go. Now I’m thinking I shouldn’t have had him disconnect because I think that when he comes back he won’t be able to connect again.";"2021-12-14T10:40:16-07:00";"https://itunes.apple.com/us/review?id=992883749&type=Purple%20Software";"992883749";132;"en";"NEUTRAL"
10;8105423197;"Tanner9899";"https://itunes.apple.com/us/reviews/id432332631";101.7;1;"App no longer works… Again";"This is the second app that no longer works from this company… The first all stopped working and I had to use the other 1-star reviews in order to find this app to use my window Air Conditioner. Now after using this app for a few months, I attempt to open the app and connect to change my settings, and it “cannot connect to wifi”. I tried everything and still nothing. Delete and reinstall and app and it just gets stuck on a blank screen when you click sign in. I am now unable to use my appliance yet again due to another alp not working… Hopefully I like it either on full blast, or off. How hard is it to make an app that works properly? A group of high-schoolers could do it better than this entire company.

If you do not already own a GE appliance and you are reading this, DO NOT waste your money on this dumpster-fire, I am begging you

If you do already own a GE appliance: Good luck!";"2021-12-07T10:15:50-07:00";"https://itunes.apple.com/us/review?id=992883749&type=Purple%20Software";"992883749";175;"en";"POSITIVE"
11;8088210572;"1 Álbum";"https://itunes.apple.com/us/reviews/id494405835";101.7;2;"Super Annoying Bluetooth Request";"I have a GE Cafe range.  It is wifi.  It has no Bluetooth.  I foolishly accepted an app upgrade for the old Chef Connect, and I wish I hadn’t.  

Each and every time I go to use my app, I get an annoying popup, wanting me to go to settings to allow the app to use my Bluetooth.  I have no intention of allowing the app to use my Bluetooth.  My range does not communicate via Bluetooth and I wouldn’t dream of allowing Alexa or Google to control my device so I am not really sure why I need to be asked this Bluetooth question each and every time I go to use the app.   

My suggestion for the developers is to allow a user to make their choice and then leave them alone.  If for some reason a user wants to change their mind, they can always go back into their settings and select “allow” for the app to use Bluetooth.  Otherwise, stop pestering.";"2021-12-02T14:02:09-07:00";"https://itunes.apple.com/us/review?id=992883749&type=Purple%20Software";"992883749";165;"en";"NEGATIVE"
12;7243943880;"PapaWaffle";"https://itunes.apple.com/us/reviews/id934228155";100.41;5;"Nice";"I’ve really been enjoying this app and remotely being able to control and monitor my window unit both on and off my WiFi. I did have to preform a reset about a week into having it setup but haven’t had an issue since then. I live in a tiny home that’s close cell foam insulated so it doesn’t take long for it to be cooled. I can turn the unit off while working then remotely turn the AC back on on my way home if needed so it’s nice an cool when I walk in. Also being able to monitor power usage is another great feature. I’ll admit I was skeptical about a window unit with WiFi an originally thought it was a dumb idea, but GE made me a believer. It’s well thought out and very user friendly.";"2021-04-20T08:36:50-07:00";"https://itunes.apple.com/us/review?id=992883749&type=Purple%20Software";"992883749";139;"en";"POSITIVE"
13;6797391142;"Super Genious";"https://itunes.apple.com/us/reviews/id650131696";100.36;3;"Blind guy and his double Oven";"For most the WiFi controlled appliances are something that is not life changing.  For the blind, it can mean the difference between dependency and independence.  Before getting this oven I had to get somebody to come and help turn it on and to the right temperature.  Typically this involved calling the neighbor kids who would gladly help, but they  grew up and found different ways to spend their time.  When this capability came out I was in the process of renovations of my kitchen and decided to try this.  I’ll never go back.  The abilities and capabilities this provides is unparalleled .  The only concern I have is the too often updating of the app which often takes a couple of attempts to repair the accessibility issues.";"2020-12-26T16:27:02-07:00";"https://itunes.apple.com/us/review?id=992883749&type=Purple%20Software";"992883749";127;"en";"POSITIVE"
14;7759745059;"trodelpost";"https://itunes.apple.com/us/reviews/id19992631";100.52;2;"Huge miss. GE Profile - Opal 2.0 Ice Maker. Need to have push notifications for low water level.";"Love the ice maker but this app is pretty pointless. It can control 3 functions: Power On/Off, Lighting Off/Dim/On, and Schedule. The first two I find easier and faster to control by simply using the buttons on the machine. I don’t have any use for the scheduling feature at all as I like to make several batches of ice ahead of time and store in the freezer. What the devs / product mgr really need to make this app useful is the ability to send a push notification when the water level starts getting low. As it is now, there is no way to tell other than visually checking the machine and often times will forget and then the machine shuts off, which is a drag because it takes a long time for it to cycle back up and start making ice again.";"2021-09-01T11:03:34-07:00";"https://itunes.apple.com/us/review?id=992883749&type=Purple%20Software";"992883749";143;"en";"POSITIVE"
15;7136146092;"Pncmtg";"https://itunes.apple.com/us/reviews/id27579516";100.4;1;"Weak Effort";"Ok you’re a techie and that’s why you have the app. Past that this app is nearly worthless. I have it connected to my oven, you have to press “remote” on the oven to activate. Ok I can handle. But then if you don’t use the feature within 12 hours or you open the oven door it turns off. So why even offer this feature?  It should allow access all the time, at least when the remote feature is enabled. Whenever I  want to use the app and the feature is disabled. Who remembers to turn it on every morning in case you want to use later that day?  And don’t work late because it shuts off in 12 hours. Like I said worthless attempt to be hi-tech. Haven’t figured out if any benefit for dishwasher or fridge. I think it’s GE just trying to get marketing data without any real value. Unless knowing your filter or rinse side needs replacement. I’m sure they’re ready to sell you.";"2021-03-23T10:26:26-07:00";"https://itunes.apple.com/us/review?id=992883749&type=Purple%20Software";"992883749";168;"en";"POSITIVE"
16;7641148557;"Badcat_3";"https://itunes.apple.com/us/reviews/id240626974";100.51;2;"I liked the Comfort-GE app better";"First of all, I wasn’t even aware that the old app had been replaced with this new app. Guess that explains why the old app started crashing every time I opened it. Now on to this new app-it looks cool, but there’s some things wrong with it. First, it doesn’t have a “ROUTINES” option where I can set my window A/C unit to whatever temp when I’m home, away, sleep, or vacation. The old app offered this whereas this new one doesn’t. Secondly, the “SCHEDULE” options won’t let you delete an unneeded schedule-all it does is state “there is an issue-please try again later”. That’s annoying as he**! You can’t even toggle it off and actually SAVE it. Also, there’s no location option either, which would coincide with a ROUTINES function. This app could be really good…but it looks cool…..guess that gets the 2 stars.";"2021-07-31T20:07:11-07:00";"https://itunes.apple.com/us/review?id=992883749&type=Purple%20Software";"992883749";145;"en";"NEGATIVE"
17;7871148399;"Rob P Neu";"https://itunes.apple.com/us/reviews/id417226427";101.2;2;"More frustrating than it should be";"I have 3 issues with this app at present, including being unable to submit feedback to them!

1. Everytime I launch the app, it asks for Bluetooth access. This needs to go immediately. I denied the request initially because none of the appliances I have connected require bluetooth and it repeatedly asking for access is just obnoxious.

2. Add some sort of “check for and apply firmware updates” button. I pretty much only launch this app when I need to actually use the appliance and I don’t have the time to apply an update at that moment, so I say “later” to the pop up. When I go back to apply the update, I cannot figure out how to manually trigger that update; it seems to only ask to update when I launch the app again about 24 hours after the last time I told it “later”, which is usually exactly when I actually need to use it again and again don’t have time to apply an update.

3. The “Feedback” submission is broken. After I fill it out and hit “submit”, nothing happens. The button appears to press but it stays on the same screen, with everything still filled out, and literally nothing indicates that anything was submitted.";"2021-10-02T17:56:50-07:00";"https://itunes.apple.com/us/review?id=992883749&type=Purple%20Software";"992883749";209;"en";"NEGATIVE"
