"";"id";"userName";"userUrl";"version";"score";"title";"text";"updated";"url";"app";"wordCount";"language";"sentiment"
0;1364040407;"Tony_the_Tiger";"https://itunes.apple.com/us/reviews/id38116341";"1.1";2;"Was excited for Apple Watch integration";"However the app does install, after installing onto the watch the icon loses its picture and it remains a black target icon.  Also when you open the app it does shows the three options shown in the app profile on the iTunes Store, however the icon to turn the ""all on"" ""all off"" or ""lighting"" is non existent. So the app is useless as of now. I'll keep on playing with it a bit more to see if it's operator error or not.";"2016-04-15T16:15:37-07:00";"https://itunes.apple.com/us/review?id=962662192&type=Purple%20Software";"962662192";83;"en";"NEGATIVE"
1;1392680595;"Martyv12";"https://itunes.apple.com/us/reviews/id119746124";"1.1";4;"Satechi IQ led strip & spectrum app review";"I bought the Satechi IQ led strip with intentions of mounting them behind my office desk. This led strip is bright and can change to any color you can imagine. The fact that you can control these LEDs through your iOS device is amazing and convenient, the setup works without hiccups. Open the app and press the on button and vuala the lights come on. You can set proximity sensitivity which means if you leave the place where you placed them they will automatically turn off and vice versa. You can also set a weekly schedule with time and day of the week you want them to turn on also awesome in my opinion. You can set it once and never have to worry about turning on and off if you know what you're schedule will be like. The only misleading thing about these leds is that they will chance color syncing with the rhythm of music and sound although in the quick instructions guide it says that it does. I'm sure that can be a quick fix with an update to the app. Other than that these LED strips are a must buy, very vibrant and unified leds";"2016-06-11T07:10:02-07:00";"https://itunes.apple.com/us/review?id=962662192&type=Purple%20Software";"962662192";199;"en";"POSITIVE"
2;1492125462;"Skoutboss";"https://itunes.apple.com/us/reviews/id195990727";"1.1";3;"Honest review";"This light bulbs are good, the app is not. The scenes feature changes everything when you edit the scenes individually, they all change and get messed up, never correctly saving any color combination you set multiple bulbs to. That being said, the app does a bunch of features for dimness color change, a color wheel and pictures to choose from. My only issue is the fact I cannot save preset light settings for three bulbs is annoying especially considering the money spent on three. Please please updated this app and fix these issues so they can be enjoyed to their true potential by your customers and supporters.";"2016-11-27T17:41:55-07:00";"https://itunes.apple.com/us/review?id=962662192&type=Purple%20Software";"962662192";107;"en";"POSITIVE"
3;1351387382;"Riceburner82xx";"https://itunes.apple.com/us/reviews/id121234945";"1.1";2;"Add Music Support";"Good app, I wish they would add music support. Example - With Philips Hue, you can have it strobe the lights or specific lights along with the music that you're playing off of your phone.  I was really hoping this app / package would do this as well, but it does not";"2016-03-21T13:18:55-07:00";"https://itunes.apple.com/us/review?id=962662192&type=Purple%20Software";"962662192";52;"en";"POSITIVE"
4;3261362719;"WisePapi";"https://itunes.apple.com/us/reviews/id385859892";"1.1";1;"Got worse, needs Apple Watch Support";"At the beginning, I was excited about this product. Timer function worked accurate. A Couple of weeks in, the proximity feature wouldn’t work properly as the light will stay on when I left or wouldn’t automatically turn on when I arrived. They claim their app works with Apple Watch but half of the time it doesn’t, it just keeps loading. And if you updated to watchOS 5, an error message pops up saying the developer needs to update the app.";"2018-10-03T21:26:37-07:00";"https://itunes.apple.com/us/review?id=962662192&type=Purple%20Software";"962662192";80;"en";"NEGATIVE"
5;1523082368;"Brusah";"https://itunes.apple.com/us/reviews/id467054602";"1.1";3;"Let us use the Disco function in the background!!";"The app is smooth, but the disco function is practically useless. I can't use it in the background when listening to music from my speakers, and requires me to stay on the app, open, for it to work. Please change this!";"2017-01-15T18:33:04-07:00";"https://itunes.apple.com/us/review?id=962662192&type=Purple%20Software";"962662192";41;"en";"NEGATIVE"
6;1486979778;"Itsmish";"https://itunes.apple.com/us/reviews/id18000612";"1.1";4;"Update to cycle through colors";"I love this product and the app. I personally own the led strip and smart bulb. I really wish there was an option to cycle through colors on the lights. I believe that this would help the app and product drastically.";"2016-11-18T19:05:50-07:00";"https://itunes.apple.com/us/review?id=962662192&type=Purple%20Software";"962662192";41;"en";"POSITIVE"
7;1476399360;"PeteXian";"https://itunes.apple.com/us/reviews/id39479197";"1.1";2;"Clunky app";"We are using the LED bulbs.  The learning curve on the app is high. The app is not intuitive and lacks features offered in similar apps";"2016-10-31T11:19:12-07:00";"https://itunes.apple.com/us/review?id=962662192&type=Purple%20Software";"962662192";26;"en";"NEUTRAL"
8;1464636063;"Double4ce";"https://itunes.apple.com/us/reviews/id311126360";"1.1";3;"Good... but needs features";"I love the strip, and how you can control it to your phone... BUT it needs better lighting affects like fading colors, or rainbow affects/ animation. It would earn my last two stars!";"2016-10-10T18:36:02-07:00";"https://itunes.apple.com/us/review?id=962662192&type=Purple%20Software";"962662192";33;"en";"POSITIVE"
9;1302889973;"Newomahaguy";"https://itunes.apple.com/us/reviews/id147123392";"1.0.2";2;"Rarely works";"When the app works, it's great. Love the different lighting colors, the timers, etc.  However, shortly after I installed it and set all the bulbs up, when I opened the app, all the options were greyed out which meant I couldn't even turn the bulbs on manually.  So I deleted it and reinstalled it only to have the same thing happen again after just a couple of times.  I'll try it one more time and if it happens again I'll have to reinstall it so I can delete all the automatic settings and just use the bulbs manually.  At this time I can't recommend the bulbs.";"2015-12-19T05:50:21-07:00";"https://itunes.apple.com/us/review?id=962662192&type=Purple%20Software";"962662192";106;"en";"POSITIVE"
