"";"id";"userName";"userUrl";"version";"score";"title";"text";"updated";"url";"app";"wordCount";"language";"sentiment"
0;3329582894;"Mikey_1988";"https://itunes.apple.com/us/reviews/id101185879";"4.5.109";3;"Was flawless";"I’ve had this for 3 years and was one of the coolest IoT devices I owned. Over the last year, it seems to have gotten worse. Device rarely works outside my home WiFi - always reports offline otherwise. Even within my home network, it will get in a bad state and needs to be rebooted before I can connect to it again. Seems to sort of defeat the purpose of a connected device when you cannot connect to it.";"2018-10-21T22:30:37-07:00";"https://itunes.apple.com/us/review?id=647589286&type=Purple%20Software";"647589286";79;"en";"NEGATIVE"
1;5730236932;"Frustrated iPad user 199";"https://itunes.apple.com/us/reviews/id153674062";"4.6.105";2;"Below Average";"I have several smart devices in my home now and this thing, including the app, is one of only two that continually drive me crazy.  First, the app doesn’t allow me to turn my pump on AFTER opening a valve.  This causes my system pressure to rise to 130 psi for 4-5 seconds until the valve opens and returns to normal which is 25 psi. This over pressure situation happens at the beginning and end of each cycle.  Not everyone needs this functionality, but everyone in my community (central FL with well and pump) does... and I think a S/W update would fix it.  Also, connecting the device to my wifi was frustrating.  I literally ran through the setup sequence- which did not fully conform to the instructions- over a dozen times before it connected.  I would have quit earlier but my other crappy device (a pet feeder) gave me the same trouble so I stuck it out and just kept trying until it connected.  Recently we lost power for over an hour causing the rain machine to lose connection.  Reconnecting it to wifi again frustrated me nearly to the point of tossing it out.  I’ve had an automatic sprinkler system for many years and this controller is really no better than the previous ones except for the convenience of accessing it through my phone.  I’m prompted to call it ‘average’.  However given the trouble and frustration it creates, 2 stars is all I’ll give it.";"2020-03-29T03:24:16-07:00";"https://itunes.apple.com/us/review?id=647589286&type=Purple%20Software";"647589286";246;"en";"NEGATIVE"
2;2907016676;"charliethumbs";"https://itunes.apple.com/us/reviews/id626179225";"4.5.107";5;"Love it!";"I have pretty much automated everything in my home and this has to be my favorite and most used. The device is easy to install and the app is very easy even for my kids to understand and use. No more spending a half an hour in the basement trying to change my schedule because it’s getting hotter and no more stupid wireless rain sensor messing up my watering schedule. I connected zone to my garden drip system this year and my garden has never looked better. It’s really cool that I can stand in my garden and if it needs more water I can just press a button on my phone. Just yesterday my landscapers wanted to put fertilizer on the lawn but needed me to water it first and I was able to do that from work. The best part is being able to stop watering when I want to take a shower and the water pressure is low because the sprinklers are on. The only problem is that the snooze button does not work for programs that are actively on....if they add that function I would give it 5 stars and paid more money! 
So pause button and skip zone button need to be in your next update...Thanks";"2018-07-14T08:04:10-07:00";"https://itunes.apple.com/us/review?id=647589286&type=Purple%20Software";"647589286";211;"en";"POSITIVE"
3;3619125739;"John&Sab";"https://itunes.apple.com/us/reviews/id136449858";"4.5.109";1;"Reliability";"The concept is great regarding the opportunity to remotely control the lawn watering system -  but the WiFi built into the unit is not reliable. All other automated WiFi connections within the home  are working fine, but the Rainmaker panel can not hold a WiFi signal. I have had the local cable company who services our WiFi come out  several times and the unit continues to fail holding a continual WiFi signal. It is worth the effort to research other similar products within the competitive market before purchasing Rainmaker. They have a 2.8 rating out of 5. That should be concerning  to you if making a decision to purchase a unit such as this. I bought Rainmaker without doing my homework and troubles me for not following through on other similar products. Especially with the money i spent for the unit and installation. Best of luck to all! Also the amount of watering this year from the unit saturated my yard and now have water in my cellar. The sump pump was dry for years unit I had this unit installed. It’s a false sense of security and I will eventually go back to a manual watering panel. The developers are dedicated to fix all the bugs, and intentions are honorable, but in the mean time with all the bata fixes and more, my unit is not working! I bought it purposely because I travel and wanted to monitor my sprinkler system from remote!";"2019-01-06T05:40:09-07:00";"https://itunes.apple.com/us/review?id=647589286&type=Purple%20Software";"647589286";244;"en";"POSITIVE"
4;5808069527;"ebjayhawk";"https://itunes.apple.com/us/reviews/id342876277";"4.6.106";2;"Startup Problems and Annual Problems";"I have had the RainMachine controller for 3 years now.  The setup instructions are not clear.  When you are connecting the controller to WiFi you have switch local discovery in the network settings to “on” and once your done with set up you have to switch to “off” or you won’t be able to control the unit when your off your WiFi, they don’t tell you this in any instructions.  I had to call the support line multiple times and they didn’t even understand that was what was needed to be done.  After multiple frustrating calls I actually figured it out myself.  

Also, every year when I start my system up I have some sort problem.  This year, about a week ago everything seemed fine, then today I tried to water an individual zone and I got the “infinite thinking circle” that wouldn’t let me do anything.  I tried rebooting, didn’t work, tried turning phone on and off, didn’t work, tried reinstalling app, didn’t work.  Finally I reset the controller and went completely through setup and that worked.  Clearly they have bugs.  The overall ratings for this app is currently 2.7 and it is clear to me why.";"2020-04-13T19:00:00-07:00";"https://itunes.apple.com/us/review?id=647589286&type=Purple%20Software";"647589286";198;"en";"POSITIVE"
5;2579547957;"az837183";"https://itunes.apple.com/us/reviews/id416817078";"4.5.102";2;"Poor execution of a good idea";"I’ve had the device for over 2 years. It might have been really useful but falls short due to very poor scheduling algorithms. On the surface, they claim to take into account a multitude of parameters like rain amount, evaporation rate, and other factors affecting moisture retention. In reality, the scheduling makes no sense.  I’m not sure if basic sanity checks were ever done, let alone comprehensive performance testing. Today we got 2.3 inches of rain as recorded by the connected rain gauge. For whatever reason, instead of using the actual measurement they somehow came up with 1.5 in of rain.  Even with that number, one expects that watering should be paused for a while. But no - I have scheduled 150% watering for tomorrow, and 100% two days after that. I had to deactivate the program to prevent this insanity. 
In summary - if you need a device that you can manually control with your phone it will do the trick. If you want to rely on some “smart” scheduling you are out of luck. Congratulations - you bought yourself an irrigation system remote! This is why I give some credit to the app - not a bad remote and has some graphs too... LOL";"2018-05-21T21:08:49-07:00";"https://itunes.apple.com/us/review?id=647589286&type=Purple%20Software";"647589286";206;"en";"POSITIVE"
6;5952619416;"brannonv5678";"https://itunes.apple.com/us/reviews/id100784600";"4.6.107";1;"Great product, terrible app";"I love the product, I hate the app. I have 4 of these units. And really want to support this product and company but the app is terrible! 

Spinning, loading, it takes forever to do anything because all it does is spins. I eventually have to close it to start at the next task I was attempting to do in the app. This is the case with all of mine, even the ones that are wired with Ethernet.  The Wi-Fi connection process takes forever retrying over and over (and over) until it finally works. I have an access point that is direct wired and within 10 feet of the unit (mounted outdoors) and it still wants to connect to an access point 400ft away with terrible connection. The Wi-Fi is probably the software on the unit but because you can’t properly configure it with the app I blame it. Once you do finally trick it to connect to the close one by turning off all others the app loads and spins. Clearly I’m not the only one with these problems. Read the other reviews. 

They have so many great things in the product but the basics are what’s holding it back.";"2020-05-16T04:20:42-07:00";"https://itunes.apple.com/us/review?id=647589286&type=Purple%20Software";"647589286";201;"en";"NEGATIVE"
7;6068214944;"NotGoneFishing";"https://itunes.apple.com/us/reviews/id129684071";"4.6.107";5;"Has a demo RainMachine!";"I often download the Apps for ‘smart’ devices before I spend a lot of money on the hardware. You would be surprised what you can learn that might keep you from buying the hardware.

How did this one do? First off, no account to create, check!  And, I was pleasantly surprised to see that this App looks great on an iPad, check! But best of all, it includes a fully functional ‘Demo RainMachine’, that allows you fully explore the full UI. Wow! I have never seen that before, check!

’Nice job’ developer.   I’ll be ordering the RainMachine Pro.";"2020-06-12T14:01:28-07:00";"https://itunes.apple.com/us/review?id=647589286&type=Purple%20Software";"647589286";98;"en";"POSITIVE"
8;6912543221;"Liz in California";"https://itunes.apple.com/us/reviews/id1189332828";"4.6.113";2;"Hard to use and not watering when needed";"We have had this app for a couple of years. Some good things are that you can add photos to each group and that it can operate multiple controllers. It is also fairly easy to do quick 30 sec test runs.  In theory it knows when to water because it can connect to weather forecast services. Unfortunately you cannot rely on that. It took me weeks to realize that one of the two controllers we have was not watering anymore, even though the weather was hot and dry. I never figured out why. Some of our plants died because of that. Help desk did not respond. The app is not easy to use. Would not recommend.";"2021-01-25T09:35:06-07:00";"https://itunes.apple.com/us/review?id=647589286&type=Purple%20Software";"647589286";116;"en";"NEGATIVE"
9;2599310742;"Ink...Slinger";"https://itunes.apple.com/us/reviews/id25968113";"4.5.104";4;"Works well";"This app runs the rainmachine controller well. The on/off capabilities of the mobil apps are useful for working on the system and also provide a lot of information. However, the apps do not provide the actual water used when you have the flow rates programmed in. The only place that is available is in the web interface. The apps only provide a relative “Water saved” calculation based on a percentage of time the system is run (less than 100%). The actual water used should be, I feel, an easy to see and predominant point in every interface.";"2018-05-26T08:07:16-07:00";"https://itunes.apple.com/us/review?id=647589286&type=Purple%20Software";"647589286";97;"en";"POSITIVE"
